,places_name,road_address_name,lat,lng,distance,category_group_name
2504,해피해피케이크,서울 강남구 선릉로111길 5,127.04320306861942,37.51080665418652,252,음식점
2505,최우영식당 삼성점,서울 강남구 선릉로 620,127.043469601091,37.5120715664506,131,음식점
2506,레트로오븐,서울 강남구 봉은사로55길 25,127.043944685544,37.5121254509101,95,음식점
2507,약초마을,서울 동작구 노량진로 26,126.92892786252972,37.51295288022981,26,음식점
2508,홀썸,서울 동작구 노량진로 10,126.92740698706643,37.51249604730603,135,음식점
2509,고기서고기,서울 동작구 등용로 122,126.932108302233,37.5119131903942,295,음식점
2510,영광회집,서울 동작구 알마타길 13-9,126.9266479066,37.5114657306678,244,음식점
2511,승희김밥,서울 동작구 노량진로 24,126.928343151499,37.5128867536716,54,음식점
2512,옛날장터치킨,서울 동작구 노량진로 40,126.931093849204,37.5130109268979,195,음식점
2513,오감만족,서울 동작구 장승배기로23길 1,126.93977401236,37.5099955054553,284,음식점
2514,원조포대포곱창양대창,서울 동작구 장승배기로 139,126.939964057016,37.5099595620204,294,음식점
2515,만주양꼬치,서울 동작구 장승배기로 145,126.94000429582192,37.51055784940538,238,음식점
2516,멍텅구리꼼장어막창 삼성동본점,서울 강남구 봉은사로 445,127.04837154696142,37.51184350869618,45,음식점
2517,금복당,서울 강남구 봉은사로68길 7,127.050092796008,37.5114742805427,162,음식점
2518,맥도날드 강남삼성DT점,서울 강남구 봉은사로 432,127.047332630558,37.5109095881113,180,음식점
2519,도마다리뼈다귀감자탕,서울 강남구 봉은사로72길 7,127.050929946146,37.5117081836627,220,음식점
2520,강남식당,서울 강남구 봉은사로63길 6,127.047278923888,37.5118358420473,118,음식점
2521,신라다랑원,서울 강남구 봉은사로68길 8,127.04986646234708,37.51129417545098,157,음식점
2522,페리지,서울 강남구 봉은사로68길 6-5,127.049472816828,37.5112420827286,138,음식점
2523,하루방,서울 강남구 봉은사로 420,127.04623753064322,37.5105316000041,276,음식점
2524,바이트샌드위치&샐러드,서울 강남구 봉은사로 474,127.05159204211115,37.51231607416111,271,음식점
2525,트라토리아모로,서울 강남구 봉은사로68길 21,127.050820708316,37.5107423540849,261,음식점
2526,428레스토랑,서울 강남구 봉은사로 428,127.046905027703,37.510810648201,212,음식점
2527,해중천,서울 강남구 봉은사로72길 8,127.050726272625,37.511589338744,207,음식점
2528,비언유주얼,서울 강남구 선릉로108길 5,127.04460824131316,37.50957355773184,291,음식점
2529,크래버대게나라 강남점,서울 강남구 언주로 620,127.036257660784,37.5116883705501,166,음식점
2530,세종한우 2호점,서울 강남구 논현로 642,127.032438859511,37.5109939056625,209,음식점
2531,진대감 논현점,서울 강남구 학동로38길 38,127.034448304491,37.5124709837621,50,음식점
2532,이자카야찬 논현점,서울 강남구 논현로 634,127.032909033144,37.510200891675,242,음식점
2533,방일해장국 논현점,서울 강남구 봉은사로37길 31,127.035609978565,37.5101965042861,227,음식점
2534,유다까,서울 강남구 언주로 632,127.035896373532,37.513058007262,173,음식점
2535,마이니치라멘,서울 강남구 언주로115길 15,127.03545825848803,37.50985957422685,256,음식점
2536,디히랑,서울 강남구 언주로121길 4-3,127.035067863751,37.5118833466976,58,음식점
2537,카이수산,서울 강남구 봉은사로37길 29,127.035732011685,37.5099441861627,257,음식점
2538,KFC 학동역점,서울 강남구 학동로 218,127.033051123607,37.514374303493,288,음식점
2539,성북동서울왕돈까스 논현동지점,서울 강남구 언주로125길 5,127.03475617831,37.5129430197415,106,음식점
2540,화이브앤투버거저니,서울 강남구 언주로115길 18,127.035175548888,37.5099695813102,237,음식점
2541,영동곱창,서울 강남구 학동로34길 17,127.03375198754776,37.51342805114301,167,음식점
2542,밀양손만두,서울 강남구 봉은사로37길 43,127.035162395605,37.5108633816792,144,음식점
2543,쉼,서울 강남구 언주로121길 21,127.033977183703,37.5111700700444,102,음식점
2544,쉐즈알렉스,서울 강남구 선릉로112길 5,127.044021144875,37.5113523607835,138,음식점
2545,거구회관,서울 동작구 등용로14길 76,126.9356729880602,37.51245488694477,168,음식점
2546,궁중순대보쌈,서울 동작구 등용로14길 60,126.93484975045212,37.51223459074856,92,음식점
2547,BHC치킨 대방점,서울 동작구 등용로 100,126.93225914973873,37.51007793128216,245,음식점
2548,참나무숯불통닭,서울 영등포구 도림로 382,126.898751797899,37.5110414634356,72,음식점
2549,도림186,서울 영등포구 도영로 44,126.898004933379,37.5096460664353,239,음식점
2550,두부마을과돌솥밥,서울 영등포구 도영로 45-1,126.897852887822,37.5100027327333,212,음식점
2551,교우초밥,서울 영등포구 도영로 47,126.89794551332083,37.510091111209135,199,음식점
2552,참숯대박갈비 도림점,서울 영등포구 도영로 55,126.898358819101,37.5105762078194,134,음식점
2553,홍대앞 왕동까스,서울 영등포구 도림로 354-9,126.900396761219,37.5090390285588,299,음식점
2554,21세기우리바다수산,서울 영등포구 도영로 43,126.897636027344,37.5097826999678,243,음식점
2555,소담골샤브칼국수,서울 영등포구 도림로 369-5,126.898590426887,37.5099312878872,190,음식점
2556,두메산골,서울 영등포구 도영로 52-1,126.898449757502,37.5102411124861,162,음식점
2557,야미 브레드,서울 영등포구 도영로 80,126.90052219170224,37.511681779537696,115,음식점
2558,창평본가 본점,서울 영등포구 경인로90길 3,126.900820067564,37.5139408465887,298,음식점
2559,고창식당,서울 영등포구 도영로 40,126.897496492742,37.5092599964752,298,음식점
2560,부산상회,서울 영등포구 경인로90길 2,126.900599509292,37.5139352551643,289,음식점
2561,부흥떡집,서울 영등포구 도영로 50,126.898432285793,37.5097797833008,210,음식점
2562,땅땅치킨 신도림점,서울 영등포구 도영로 66,126.90076006903848,37.50885282643579,293,음식점
2563,배꼽집,서울 강남구 강남대로128길 22,127.0241196093109,37.51009579388157,258,음식점
2564,논현양꼬치,서울 강남구 학동로6길 37,127.025729031498,37.5099215604026,182,음식점
2565,주방류,서울 강남구 강남대로124길 27,127.024807078911,37.5094676512929,265,음식점
2566,아낙 본점,서울 강남구 학동로20길 30,127.02804600147051,37.51149328578565,137,음식점
2567,마장동박현규,서울 강남구 강남대로128길 27,127.02449296451071,37.5104299897376,209,음식점
2568,구루메스시,서울 강남구 학동로4길 15,127.02353498939178,37.51051668092548,281,음식점
2569,원강,서울 강남구 학동로6길 18,127.024091533202,37.5107183937301,227,음식점
2570,반피차이,서울 강남구 강남대로124길 23,127.024507322959,37.5093740093798,289,음식점
2571,봉골레숲,서울 강남구 학동로6길 43,127.026108976259,37.5096727997625,199,음식점
2572,영암집,서울 강남구 강남대로124길 49,127.02605482404,37.51006925374,157,음식점
2573,진오돌뼈 본점,서울 강남구 강남대로132길 60,127.02592018379762,37.51320838241958,202,음식점
2574,달맞이,서울 강남구 강남대로128길 10,127.02306199061316,37.50980858464224,227,음식점
2575,함지곱창전문,서울 강남구 학동로2길 33,127.023285773326,37.5092805520162,266,음식점
2576,취영루 논현점,서울 강남구 학동로2길 11,127.0227387323,37.5105348569813,198,음식점
2577,김태완스시,서울 강남구 학동로2길 31,127.023299391688,37.5094283140976,251,음식점
2578,영동삼미숯불갈비,서울 강남구 학동로2길 30,127.022932948494,37.5094716340331,264,음식점
2579,탕탕집,서울 강남구 학동로4길 12,127.023055457643,37.5106321040707,168,음식점
2580,우기식당 육지점,서울 강남구 학동로2길 39,127.023380696051,37.5090102318534,289,음식점
2581,마장동 황귀닭곰탕백반 도림점,서울 영등포구 도림로113길 1,126.899605387164,37.5087788693395,294,음식점
2582,가마치통닭 도림점,서울 영등포구 도림로113길 8,126.898963027043,37.5087314694114,292,음식점
2583,팀호완 삼성점,서울 강남구 봉은사로86길 30,127.056847505366,37.5114270736423,103,음식점
2584,능라도 강남점,서울 강남구 삼성로 534,127.0555341693856,37.50967704685496,186,음식점
2585,브루클린더버거조인트 삼성점,서울 강남구 봉은사로84길 10,127.0555815850631,37.51260889258207,140,음식점
2586,외고집설렁탕,서울 강남구 삼성로 555,127.053901906685,37.5110148935604,161,음식점
2587,대도식당 삼성점,서울 강남구 삼성로 545,127.054448728027,37.5101713026461,169,음식점
2588,시추안하우스 삼성점,서울 강남구 테헤란로87길 29,127.058130993444,37.5096145291272,290,음식점
2589,비야게레로,서울 강남구 봉은사로78길 12,127.052803174639,37.5119524342741,262,음식점
2590,이대성의 진면목,서울 강남구 삼성로100길 23-3,127.057149725493,37.5102385030662,179,음식점
2591,흑돈가 삼성역점,서울 강남구 봉은사로86길 14,127.056328024558,37.5125058245156,140,음식점
2592,수다 삼성2호점,서울 강남구 삼성로100길 23-13,127.056833509668,37.5108693587122,115,음식점
2593,인기명 삼성점,서울 강남구 봉은사로84길 30,127.056078382461,37.5114319463138,36,음식점
2594,수다 삼성1호점,서울 강남구 테헤란로87길 53,127.057272545302,37.5111106158155,143,음식점
2595,고메램 삼성점,서울 강남구 삼성로96길 15,127.057099069809,37.5090708256893,282,음식점
2596,예천 유산균한우정육타운,서울 강남구 삼성로103길 5,127.05411287667972,37.51026876546234,182,음식점
2597,곰집칼국수,서울 영등포구 도신로60길 12,126.91703449012752,37.51086110280969,151,음식점
2598,훈장골 신길점,서울 영등포구 도신로49길 3,126.913328120511,37.5117414254343,190,음식점
2599,굴예찬 신길점,서울 영등포구 도신로54길 1,126.914803460435,37.5113712850802,53,음식점
2600,해담촌 아구찜해물탕,서울 영등포구 도신로62길 3,126.917510753853,37.5118092927312,198,음식점
2601,배스킨라빈스 영등포신길점,서울 영등포구 도신로 228,126.916481573646,37.5117220731259,111,음식점
2602,얌샘김밥 신길점,서울 영등포구 도신로 229-2,126.916689102006,37.5122520100575,161,음식점
2603,홍백,서울 강남구 삼성로 571,127.053260418746,37.5123594828695,246,음식점
2604,밀밭사이로칼국수,서울 강남구 봉은사로78길 6,127.052640540146,37.5122948884503,198,음식점
2605,매일낙지,서울 강남구 삼성로 557,127.053911084787,37.5111950902365,263,음식점
2606,한우옛날곱창,서울 강남구 삼성로103길 11,127.053552944825,37.5101825242185,254,음식점
2607,레드다이닝룸,서울 영등포구 여의대방로47길 26,126.92115582355795,37.50894658830692,234,음식점
2608,다채 대방점,서울 동작구 알마타길 6,126.924640948378,37.509655250657,264,음식점
2609,복도니네무한리필,서울 영등포구 여의대방로53길 29,126.921412820589,37.5119416978845,128,음식점
2610,리북집 논현직영점,서울 강남구 학동로2길 47,127.0236723788302,37.508619137694026,212,음식점
2611,영동원삼겹살,서울 강남구 강남대로 520,127.023267513423,37.5087543688535,198,음식점
2612,강남어시장,서울 강남구 강남대로 512,127.02333284383,37.5078893913264,294,음식점
2613,갯벌의진주 본점,서울 강남구 학동로2길 55,127.02395497412672,37.50811451802032,271,음식점
2614,라멘모토 본점,서울 서초구 신반포로 333,127.020246002789,37.510964188664,293,음식점
2615,광주육전,서울 강남구 학동로4길 45,127.024312514489,37.5085415212617,232,음식점
2616,도셰프,서울 서초구 강남대로89길 14,127.021114237763,37.5094719731264,243,음식점
2617,공리특허짬뽕 논현본점,서울 강남구 논현로115길 10,127.031985607374,37.5090550674619,276,음식점
2618,스파게티스토리,서울 강남구 강남대로122길 52,127.0271900040335,37.50898779232122,230,음식점
2619,배떡 논현점,서울 강남구 논현로115길 29,127.030750190046,37.508251699277,259,음식점
2620,엄마백반,서울 강남구 논현로123길 37,127.029027490269,37.5107713441481,59,음식점
2621,버텍스 논현점,서울 강남구 강남대로124길 74,127.02757088567974,37.51131229576438,188,음식점
2622,또온나불닭,서울 강남구 학동로12길 39,127.02739744550796,37.51025365589146,163,음식점
2623,논현오뎅,서울 강남구 학동로6길 55,127.02695930857,37.5090851537079,240,음식점
2624,만두의 전설,서울 강남구 학동로 158,127.028280636664,37.5128285181219,297,음식점
2625,나리꼬모 강남논현점,서울 강남구 강남대로122길 47,127.026695736456,37.5089689839603,266,음식점
2626,곰방대,서울 강남구 학동로6길 53,127.026810058599,37.509214932354,244,음식점
2627,쏭스핫도그 논현점,서울 강남구 강남대로122길 50,127.0270587731378,37.5089013260013,245,음식점
