,Unnamed: 0,자치구명,법정동코드,법정동명,지번주소,건물명,층,임대건물명,임대면적,전월세구분,보증금,임대료,건축년도,연식,latitude,longitude,conv_num,in_din_total_300,in_mart_total_1000,in_subway_total_500,in_hosp_total_1000,in_cafe_total_300,police_500,center_500,in_din_total_50,in_subway_total_50,all_score_life,nois_total
340,340,서초구,10100,방배동,서울특별시 서초구 방배동 815-37,위너스빌,5,다세대/연립,29.94,준전세,9000,13,2016.0,6,37.4916326094036,126.98991828042,3,113,4,0,180,34,2,2,6,0,49.55,24
341,341,관악구,10200,신림동,서울특별시 관악구 신림동 1414-26,해피타워,6,다세대/연립,26.77,준월세,7000,35,2016.0,6,37.4859846564269,126.932878363868,21,259,3,1,160,42,2,1,1,0,76.52,27
342,342,관악구,10200,신림동,서울특별시 관악구 신림동 1433-19,주식회사 씨앤에이레지던스,2,오피스텔,17.32,월세,500,48,2016.0,6,37.4848686948366,126.928620475546,29,681,2,1,147,114,3,2,23,0,105.18,63
343,343,서초구,10800,서초동,서울특별시 서초구 서초동 1432-8,(1432-8),5,다세대/연립,29.87,준전세,20000,30,2016.0,6,37.4837642325817,127.021826095531,5,63,5,0,77,16,1,0,1,0,39.51,12
344,344,서초구,10100,방배동,서울특별시 서초구 방배동 922-4,파밀리아빌,2,다세대/연립,21.3,준월세,5000,45,2016.0,6,37.4833688482121,126.994133532782,10,164,5,2,99,56,1,1,0,0,75.33,42
345,345,서초구,10100,방배동,서울특별시 서초구 방배동 929-9,다온빌,2,다세대/연립,18.9,준월세,1000,63,2016.0,6,37.4833500216978,126.992608972253,7,85,5,2,160,36,1,1,0,0,68.83,42
346,346,서초구,10100,방배동,서울특별시 서초구 방배동 929-9,다온빌,3,다세대/연립,17.46,준월세,1000,60,2016.0,6,37.4833500216978,126.992608972253,7,85,5,2,160,36,1,1,0,0,68.83,42
347,347,서초구,10100,방배동,서울특별시 서초구 방배동 436-15,보나빌,3,다세대/연립,29.01,준월세,2000,100,2016.0,6,37.4820575734844,126.984680021311,7,87,3,1,242,42,4,1,1,0,69.95,27
348,348,관악구,10100,봉천동,서울특별시 관악구 봉천동 861-6,Q타워,8,오피스텔,26.05,준월세,5000,69,2016.0,6,37.4816474827251,126.952161678974,24,410,4,1,222,62,0,2,10,0,75.77,51
349,349,관악구,10100,봉천동,서울특별시 관악구 봉천동 861-6,Q타워,9,오피스텔,24.92,준전세,12000,34,2016.0,6,37.4816474827251,126.952161678974,24,410,4,1,222,62,0,2,10,0,75.77,51
350,350,관악구,10100,봉천동,서울특별시 관악구 봉천동 861-6,Q타워,17,아파트,22.34,준전세,18750,2,2016.0,6,37.4816474827251,126.952161678974,24,410,4,1,222,62,0,2,10,0,75.77,51
351,351,관악구,10100,봉천동,서울특별시 관악구 봉천동 861-6,Q타워,9,오피스텔,26.52,전세,15430,0,2016.0,6,37.4816474827251,126.952161678974,24,410,4,1,222,62,0,2,10,0,75.77,51
352,352,동작구,10700,사당동,서울특별시 동작구 사당동 316-94,제이하우스(J-HOUSE),2,다세대/연립,44.9,준월세,10000,100,2016.0,6,37.4812055696557,126.974254248591,8,111,5,1,242,22,3,3,0,0,67.38,27
353,353,관악구,10100,봉천동,서울특별시 관악구 봉천동 914-17,서초하우스(914-17),7,다세대/연립,28.5,준월세,5000,80,2016.0,6,37.4811029776894,126.944866531005,17,325,3,1,199,41,1,2,24,0,78.86,63
354,354,관악구,10200,신림동,서울특별시 관악구 신림동 1615-9,해뜨는집2,2,다세대/연립,10.85,월세,500,50,2016.0,6,37.4810051904475,126.925300949951,10,137,1,0,138,17,2,1,0,0,47.5,12
355,355,관악구,10200,신림동,서울특별시 관악구 신림동 1491-2,진주리츠빌(1491-2),2,다세대/연립,29.55,준전세,18000,20,2016.0,6,37.4792730310306,126.91272572435,9,61,1,0,112,15,1,1,1,0,44.25,12
356,356,관악구,10200,신림동,서울특별시 관악구 신림동 94-24,로얄팰리스,3,다세대/연립,28.63,전세,20000,0,2016.0,6,37.4765681519187,126.938562563849,9,74,2,0,99,14,1,2,1,0,44.58,12
357,357,서초구,10200,양재동,서울특별시 서초구 양재동 362,삼성베스트빌,5,다세대/연립,29.36,준월세,5000,100,2016.0,6,37.4675832342411,127.04491539289,7,91,6,0,39,20,0,1,1,0,36.27,12
358,358,서초구,10200,양재동,서울특별시 서초구 양재동 362,삼성베스트빌,4,다세대/연립,27.09,준전세,17000,40,2016.0,6,37.4675832342411,127.04491539289,7,91,6,0,39,20,0,1,1,0,36.27,12
359,359,강남구,11100,세곡동,서울특별시 강남구 세곡동 582,강남레체,6,오피스텔,29.46,전세,18900,0,2016.0,6,37.466049655503,127.10135094985,3,46,6,0,21,16,0,0,11,0,28.86,36
360,360,강남구,11100,세곡동,서울특별시 강남구 세곡동 582,강남레체,6,오피스텔,23.55,전세,16800,0,2016.0,6,37.466049655503,127.10135094985,3,46,6,0,21,16,0,0,11,0,28.86,36
361,361,영등포구,13000,양평동6가,서울특별시 영등포구 양평동6가 2-3,아트리버빌G동F동,3,다세대/연립,29.62,전세,19950,0,2015.0,7,37.5404356478967,126.890075730333,5,31,3,1,39,15,1,1,0,0,63.1,27
362,362,영등포구,11500,당산동5가,서울특별시 영등포구 당산동5가 9-3,당산역해링턴타워,17,오피스텔,23.92,준월세,1000,76,2015.0,7,37.5327765054228,126.900104529658,14,173,6,2,117,31,1,1,8,0,71.32,66
363,363,영등포구,10300,영등포동2가,서울특별시 영등포구 영등포동2가 28-121,크렌시아하우스,6,오피스텔,15.3,전세,11000,0,2015.0,7,37.5202657590417,126.911666593917,11,70,4,1,135,14,2,1,1,0,64.42,27
364,364,강남구,10400,청담동,서울특별시 강남구 청담동 34-13,청담스위트,5,아파트,12.45,월세,500,80,2015.0,7,37.5192545057793,127.047329530423,9,79,3,0,410,29,1,0,0,0,42.38,12
365,365,서초구,10600,잠원동,서울특별시 서초구 잠원동 31-15,더원아트빌,4,다세대/연립,18.42,준월세,6000,50,2015.0,7,37.5130410296378,127.017242494045,13,189,6,2,447,50,1,1,10,0,75.24,66
366,366,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,19,오피스텔,19.28,준월세,1000,67,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
367,367,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,10,오피스텔,19.28,준월세,1000,65,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
368,368,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,20,오피스텔,19.28,준월세,1000,65,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
369,369,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,11,오피스텔,19.28,준월세,1000,65,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
370,370,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,18,오피스텔,20.26,준월세,1000,65,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
371,371,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,8,오피스텔,19.28,준월세,5000,50,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
372,372,동작구,10100,노량진동,서울특별시 동작구 노량진동 57-1,메가스터디타워,15,오피스텔,20.26,전세,16500,0,2015.0,7,37.5128170490556,126.941666546213,15,253,4,2,98,75,3,1,22,0,82.03999999999999,78
373,373,강남구,10800,논현동,서울특별시 강남구 논현동 219-9,첼시하우스,2,다세대/연립,14.81,준월세,3000,50,2015.0,7,37.5120212091745,127.034425250009,12,152,3,1,251,45,2,0,3,0,67.96,27
374,374,영등포구,11800,도림동,서울특별시 영등포구 도림동 195-9,호암파크빌,6,다세대/연립,29.96,준전세,19500,18,2015.0,7,37.5115702130937,126.899220590953,2,33,8,0,125,7,2,1,0,0,41.79,12
375,375,강남구,10500,삼성동,서울특별시 강남구 삼성동 113-6,한흥 삼성오피스텔,6,오피스텔,16.57,준월세,3000,75,2015.0,7,37.5108775088061,127.047116125377,6,87,5,2,331,50,1,1,2,0,71.34,42
376,376,영등포구,13200,신길동,서울특별시 영등포구 신길동 4945,래미안영등포프레비뉴,3,아파트,59.97,준전세,8656,23,2015.0,7,37.5048285933146,126.908013434753,4,71,6,0,96,13,1,3,0,0,44.28,12
377,377,동작구,10300,상도1동,서울특별시 동작구 상도1동 646-2,(646-2),4,다세대/연립,14.31,준월세,1000,55,2015.0,7,37.5047120613814,126.951641876056,11,43,6,1,100,36,0,0,6,0,52.22,39
378,378,동작구,10300,상도1동,서울특별시 동작구 상도1동 483-9,늘품명가2차,2,다세대/연립,28.58,준월세,1000,60,2015.0,7,37.5036001876262,126.952448169179,10,36,6,1,97,34,0,0,0,0,51.6,27
379,379,동작구,10300,상도1동,서울특별시 동작구 상도1동 483-9,늘품명가2차,4,다세대/연립,27.85,준월세,2000,55,2015.0,7,37.5036001876262,126.952448169179,10,36,6,1,97,34,0,0,0,0,51.6,27
380,380,동작구,10200,상도동,서울특별시 동작구 상도동 56-6,56-60,2,다세대/연립,24.75,준월세,1000,59,2015.0,7,37.5011911984893,126.953427485243,6,60,6,0,79,15,0,1,1,0,34.21,12
381,381,동작구,10200,상도동,서울특별시 동작구 상도동 321-5,엘렌하우스,2,다세대/연립,20.51,준월세,2000,50,2015.0,7,37.4983419092874,126.929828428309,15,229,5,1,147,29,2,2,2,0,73.11,27
382,382,강남구,10100,역삼동,서울특별시 강남구 역삼동 825-2,강남역 센트럴 푸르지오 시티,8,오피스텔,24.63,월세,1000,100,2015.0,7,37.4974510266656,127.028793561074,31,500,6,2,724,168,1,1,21,0,107.68,78
383,383,강남구,10100,역삼동,서울특별시 강남구 역삼동 825-2,강남역 센트럴 푸르지오 시티,19,오피스텔,24.63,월세,1000,100,2015.0,7,37.4974510266656,127.028793561074,31,500,6,2,724,168,1,1,21,0,107.68,78
384,384,강남구,10100,역삼동,서울특별시 강남구 역삼동 825-2,강남역 센트럴 푸르지오 시티,9,오피스텔,24.61,준월세,2000,95,2015.0,7,37.4974510266656,127.028793561074,31,500,6,2,724,168,1,1,21,0,107.68,78
385,385,동작구,10200,상도동,서울특별시 동작구 상도동 487-4,덴들라이언,3,다세대/연립,25.23,준월세,1000,52,2015.0,7,37.497041841619,126.954239186436,11,129,2,1,56,23,2,1,1,0,68.25,27
386,386,동작구,10200,상도동,서울특별시 동작구 상도동 487-4,덴들라이언,4,다세대/연립,21.78,전세,19800,0,2015.0,7,37.497041841619,126.954239186436,11,129,2,1,56,23,2,1,1,0,68.25,27
387,387,동작구,10200,상도동,서울특별시 동작구 상도동 487-4,덴들라이언,3,다세대/연립,21.78,전세,19800,0,2015.0,7,37.497041841619,126.954239186436,11,129,2,1,56,23,2,1,1,0,68.25,27
388,388,서초구,10800,서초동,서울특별시 서초구 서초동 1337-21,현대썬앤빌 서초,7,오피스텔,19.42,준월세,5000,60,2015.0,7,37.4917908682105,127.029655411347,21,240,6,0,494,78,2,1,15,0,62.07,48
389,389,서초구,10800,서초동,서울특별시 서초구 서초동 1337-21,현대썬앤빌 서초,4,오피스텔,19.43,전세,20000,0,2015.0,7,37.4917908682105,127.029655411347,21,240,6,0,494,78,2,1,15,0,62.07,48
390,390,서초구,10800,서초동,서울특별시 서초구 서초동 1337-21,현대썬앤빌 서초,7,오피스텔,19.43,전세,20000,0,2015.0,7,37.4917908682105,127.029655411347,21,240,6,0,494,78,2,1,15,0,62.07,48
391,391,동작구,10900,신대방동,서울특별시 동작구 신대방동 599-14,영원돌체(599-14),5,다세대/연립,29.2,전세,18500,0,2015.0,7,37.4905366233204,126.911513344312,2,42,3,1,119,7,1,1,0,0,62.13,27
392,392,동작구,10900,신대방동,서울특별시 동작구 신대방동 599-14,영원돌체(599-14),4,다세대/연립,26.28,전세,16000,0,2015.0,7,37.4905366233204,126.911513344312,2,42,3,1,119,7,1,1,0,0,62.13,27
393,393,서초구,10800,서초동,서울특별시 서초구 서초동 1357-59,서초빌리지,6,다세대/연립,18.51,준월세,6500,60,2015.0,7,37.4876896655564,127.031042754921,15,197,4,1,244,56,1,0,14,0,71.59,51
394,394,관악구,10100,봉천동,서울특별시 관악구 봉천동 957-6,쁘띠그린힐,4,아파트,39.36,준월세,4000,80,2015.0,7,37.486110599848,126.936766456348,7,167,4,0,179,27,1,1,9,0,50.39,36
395,395,관악구,10100,봉천동,서울특별시 관악구 봉천동 957-6,쁘띠그린힐,5,아파트,39.36,준월세,3000,65,2015.0,7,37.486110599848,126.936766456348,7,167,4,0,179,27,1,1,9,0,50.39,36
396,396,관악구,10200,신림동,서울특별시 관악구 신림동 1421-1,신림큐브,8,아파트,17.87,월세,500,50,2015.0,7,37.4855860298558,126.932054229593,21,302,3,1,150,59,3,2,9,0,81.13,51
397,397,관악구,10200,신림동,서울특별시 관악구 신림동 1421-1,신림큐브,4,오피스텔,16.46,전세,13500,0,2015.0,7,37.4855860298558,126.932054229593,21,302,3,1,150,59,3,2,9,0,81.13,51
398,398,동작구,10900,신대방동,서울특별시 동작구 신대방동 698,신라스테이해링턴타워,5,오피스텔,20.34,준월세,1000,60,2015.0,7,37.4855793853597,126.904476195421,10,73,3,1,173,11,1,1,3,0,64.02,27
399,399,동작구,10900,신대방동,서울특별시 동작구 신대방동 698,신라스테이해링턴타워,7,오피스텔,20.34,준월세,1000,60,2015.0,7,37.4855793853597,126.904476195421,10,73,3,1,173,11,1,1,3,0,64.02,27
400,400,동작구,10900,신대방동,서울특별시 동작구 신대방동 698,신라스테이해링턴타워,4,오피스텔,20.34,월세,500,60,2015.0,7,37.4855793853597,126.904476195421,10,73,3,1,173,11,1,1,3,0,64.02,27
401,401,동작구,10900,신대방동,서울특별시 동작구 신대방동 698,신라스테이해링턴타워,6,오피스텔,20.34,준월세,2000,47,2015.0,7,37.4855793853597,126.904476195421,10,73,3,1,173,11,1,1,3,0,64.02,27
402,402,동작구,10900,신대방동,서울특별시 동작구 신대방동 698,신라스테이해링턴타워,9,오피스텔,20.34,준전세,14000,3,2015.0,7,37.4855793853597,126.904476195421,10,73,3,1,173,11,1,1,3,0,64.02,27
403,403,관악구,10200,신림동,서울특별시 관악구 신림동 1421-31,(1421-31),9,다세대/연립,18.1,준월세,1000,50,2015.0,7,37.4854632511853,126.931169925356,26,422,3,1,150,85,3,2,11,0,90.24000000000001,51
404,404,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,7,오피스텔,19.61,준월세,1000,65,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
405,405,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,3,오피스텔,19.61,준월세,1000,65,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
406,406,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,9,오피스텔,19.61,준월세,1000,65,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
407,407,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,5,오피스텔,19.61,준월세,1000,65,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
408,408,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,4,오피스텔,19.61,전세,19000,0,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
409,409,서초구,10800,서초동,서울특별시 서초구 서초동 1589-1,서초 리슈빌,5,오피스텔,19.61,전세,16000,0,2015.0,7,37.4853819951328,127.012513302492,19,207,8,1,149,60,1,1,2,0,77.67,27
410,410,동작구,10700,사당동,서울특별시 동작구 사당동 419-147,필하우스(419-147),4,다세대/연립,19.61,준월세,5000,37,2015.0,7,37.4781945489032,126.977186390936,14,194,5,2,172,32,3,1,4,0,72.29,54
411,411,서초구,10200,양재동,서울특별시 서초구 양재동 286,예그리나빌,2,다세대/연립,17.08,준월세,1000,63,2015.0,7,37.4741563608764,127.046811907215,13,189,5,0,66,49,0,0,7,0,40.07,36
412,412,서초구,10300,우면동,서울특별시 서초구 우면동 787,서초리슈빌S글로벌,10,오피스텔,21.68,전세,20000,0,2015.0,7,37.459741694826,127.024473257735,4,1,2,0,18,1,0,0,0,0,24.52,12
413,413,서초구,10300,우면동,서울특별시 서초구 우면동 787,서초리슈빌S글로벌,4,오피스텔,21.82,전세,18500,0,2015.0,7,37.459741694826,127.024473257735,4,1,2,0,18,1,0,0,0,0,24.52,12
414,414,서초구,10300,우면동,서울특별시 서초구 우면동 787,서초리슈빌S글로벌,6,오피스텔,21.82,전세,18500,0,2015.0,7,37.459741694826,127.024473257735,4,1,2,0,18,1,0,0,0,0,24.52,12
415,415,서초구,10300,우면동,서울특별시 서초구 우면동 787,서초리슈빌S글로벌,8,오피스텔,21.82,전세,17850,0,2015.0,7,37.459741694826,127.024473257735,4,1,2,0,18,1,0,0,0,0,24.52,12
416,416,서초구,10300,우면동,서울특별시 서초구 우면동 787,서초리슈빌S글로벌,8,오피스텔,21.52,전세,17800,0,2015.0,7,37.459741694826,127.024473257735,4,1,2,0,18,1,0,0,0,0,24.52,12
417,417,서초구,10900,내곡동,서울특별시 서초구 내곡동 ,서초포레스타2단지,14,아파트,49.33,준월세,1946,42,2015.0,7,37.4582463131039,127.076916934729,0,0,0,0,2,0,0,0,0,0,-0.6900000000000013,12
418,418,서초구,10300,우면동,서울특별시 서초구 우면동 759,주건축물제1동,3,오피스텔,18.47,전세,14700,0,2015.0,7,37.4572041343999,127.015688681609,2,8,1,0,6,3,1,0,3,0,35.14,12
419,419,서초구,10300,우면동,서울특별시 서초구 우면동 755,서초 디벨리움 오피스텔,7,오피스텔,19.71,전세,13500,0,2015.0,7,37.4567701582887,127.015371331201,2,8,1,0,6,3,1,0,5,0,35.14,24
420,420,서초구,10300,우면동,서울특별시 서초구 우면동 765,미라쉘,6,오피스텔,19.4,준월세,1000,55,2015.0,7,37.4564778867905,127.015923167836,2,8,1,0,6,3,1,0,4,0,35.14,24
421,421,서초구,10300,우면동,서울특별시 서초구 우면동 765,미라쉘,5,오피스텔,20.12,준월세,2000,52,2015.0,7,37.4564778867905,127.015923167836,2,8,1,0,6,3,1,0,4,0,35.14,24
422,422,서초구,10300,우면동,서울특별시 서초구 우면동 765,미라쉘,6,오피스텔,20.12,준월세,3000,49,2015.0,7,37.4564778867905,127.015923167836,2,8,1,0,6,3,1,0,4,0,35.14,24
423,423,서초구,10300,우면동,서울특별시 서초구 우면동 765,미라쉘,3,오피스텔,19.4,준월세,3000,45,2015.0,7,37.4564778867905,127.015923167836,2,8,1,0,6,3,1,0,4,0,35.14,24
424,424,서초구,11100,신원동,서울특별시 서초구 신원동 619,서초포레스타6단지,4,아파트,49.34,전세,13067,0,2015.0,7,37.4499353185746,127.055830373775,6,16,2,1,14,5,0,2,0,0,50.79,27
425,425,영등포구,11600,당산동6가,서울특별시 영등포구 당산동6가 337-4,스타빌,4,오피스텔,25.58,준월세,1000,71,2014.0,8,37.5353234559422,126.901501502025,15,217,5,2,103,37,1,0,13,0,69.05,66
